area_sqft,num_floors,project_type,location_zone,foundation_type,wall_material,roof_type,has_basement,has_parking,quality_grade,soil_type,distance_to_city_center,total_cost
3057.6017220690746,7,infrastructure,urban,pile,concrete,hip,1,1,premium,loamy,78.87027791070517,1170979.5450721735
25487.382116074143,13,commercial,urban,basement,wood,flat,0,0,economy,clay,27.3712758358726,4115283.234771966
36063.47039246623,18,infrastructure,urban,crawl_space,wood,hip,0,0,standard,loamy,38.28468509334271,10741977.557563318
43200.70332188436,7,commercial,suburban,basement,wood,hip,0,1,premium,clay,16.73913304309156,9310187.211960375
9373.152789435608,1,industrial,rural,pile,brick,mansard,0,1,economy,rocky,25.249012625038038,629929.0867410318
40100.17234730223,5,residential,suburban,slab,brick,gable,1,1,economy,clay,18.915285454666186,4743222.163037814
27859.00024806799,17,residential,suburban,slab,concrete,gable,1,1,economy,sandy,2.4300062165865444,4513757.078540758
20129.40725850318,8,industrial,suburban,pile,steel,mansard,1,0,premium,sandy,4.616615532392188,7051701.786792259
7019.893914665131,15,commercial,suburban,basement,concrete,flat,1,1,standard,loamy,83.56243119306033,1702239.0398261421
43332.14006599117,4,infrastructure,rural,crawl_space,steel,flat,1,1,premium,sandy,80.38039706006398,9691203.274454668
8285.02380489591,2,commercial,rural,crawl_space,glass,flat,1,0,economy,rocky,14.072236080817923,773050.2473783784
15834.499030850413,5,residential,suburban,slab,wood,mansard,0,1,economy,loamy,66.78952528510989,1278526.5783212725
14857.253832140625,1,industrial,suburban,basement,wood,hip,0,0,economy,clay,74.56442946922677,1060985.6281461634
43634.99469244729,5,industrial,urban,crawl_space,brick,flat,1,0,luxury,loamy,5.127453988407115,22805029.69025658
33798.79821334045,6,commercial,urban,crawl_space,glass,flat,0,1,premium,loamy,8.854350760148222,13448355.103907399
39935.72916097293,2,commercial,rural,pile,glass,mansard,1,1,standard,sandy,56.30176955768055,6154217.620302033
12898.1609902287,1,industrial,urban,basement,steel,gable,0,1,premium,loamy,37.41504937604112,3795997.860812009
31431.267930546444,4,residential,rural,basement,glass,mansard,0,0,economy,rocky,69.93912340204731,3047212.315458741
28801.42616561556,7,infrastructure,rural,crawl_space,brick,gable,0,0,economy,loamy,55.76883310996655,2558312.8707735343
41725.10365101942,1,infrastructure,rural,basement,steel,flat,0,0,luxury,clay,3.102160770597562,12467087.510916004
45351.309493822395,1,commercial,urban,basement,concrete,flat,1,0,economy,clay,68.36785448014184,5926675.277855864
1101.7601881306468,8,industrial,urban,basement,steel,hip,0,1,premium,sandy,20.391799651757847,478266.3524400068
33863.985993410235,16,industrial,rural,pile,concrete,hip,0,0,premium,loamy,31.259984535366,10290061.875683043
3065.8720564265864,13,industrial,rural,crawl_space,steel,gable,0,1,premium,clay,73.63893264705185,855519.8743021874
27668.503921329117,18,residential,suburban,slab,wood,flat,0,1,economy,loamy,77.12534006662116,3478735.692148056
14737.82008766207,10,commercial,rural,basement,concrete,flat,0,1,luxury,loamy,34.58145897721428,6135174.750211035
15685.44167634599,12,commercial,rural,crawl_space,brick,mansard,1,1,premium,clay,8.92271913497079,3980032.886652196
17971.44592089165,1,commercial,suburban,slab,concrete,flat,1,1,standard,loamy,76.96728385107727,2608912.9832957583
31253.9762279557,10,residential,rural,pile,concrete,flat,0,1,standard,sandy,87.0210186658791,4679279.570698711
17035.473300604077,9,commercial,rural,crawl_space,steel,mansard,1,0,standard,sandy,96.43121444887669,3102232.9252838227
36768.60300421888,3,infrastructure,rural,pile,wood,mansard,1,1,premium,clay,31.782691114730987,6562035.618809879
20524.10558590655,19,commercial,suburban,crawl_space,steel,flat,0,1,luxury,rocky,12.385208522982548,14764725.545125535
3883.4834153429515,9,commercial,urban,pile,steel,hip,0,0,economy,rocky,93.76606339489891,607354.1202810087
39296.11220296331,10,commercial,rural,crawl_space,wood,hip,0,1,luxury,loamy,39.97656906859406,12280642.147969993
14645.037067338948,19,residential,suburban,pile,steel,flat,0,1,economy,sandy,9.35339629154537,2492037.460987274
21921.9605401635,16,infrastructure,rural,slab,wood,hip,0,1,economy,clay,49.8780957395045,2212973.5087381043
34429.47221948412,18,infrastructure,suburban,crawl_space,brick,mansard,0,0,economy,sandy,19.05245290265395,5183354.038509253
16956.579778861244,14,industrial,rural,slab,wood,hip,0,1,economy,rocky,35.52786838876294,1557117.764166505
3300.9899792624233,3,industrial,suburban,basement,glass,flat,1,0,premium,rocky,32.03502779545497,902675.5511872694
19009.091827134274,2,infrastructure,urban,slab,wood,hip,1,0,standard,loamy,98.7286867447736,3481657.263061037
47250.20484336802,1,commercial,urban,crawl_space,wood,flat,0,1,premium,clay,63.95132485108766,11688900.44669985
32265.85266627863,18,commercial,urban,slab,glass,hip,1,1,luxury,loamy,49.180268047244944,30415969.73990697
33738.21785902674,9,commercial,rural,crawl_space,wood,flat,1,1,economy,sandy,51.37524017055796,3259499.500426576
31797.96660506317,13,residential,suburban,pile,concrete,flat,0,1,premium,sandy,60.408868773107436,10581171.615971351
10350.110878492122,2,commercial,rural,basement,steel,hip,0,1,premium,rocky,87.2754517947202,1879948.8738262525
21207.526273062867,7,residential,rural,slab,steel,hip,0,1,premium,loamy,14.598228748084951,5440164.518266228
37671.52001898425,16,infrastructure,suburban,basement,brick,mansard,0,0,economy,sandy,59.963304234807445,4849295.011296879
5517.958428881378,19,commercial,rural,slab,brick,gable,0,0,economy,sandy,32.218290424717026,631321.202705258
14253.712416440758,15,commercial,suburban,crawl_space,glass,flat,0,1,economy,sandy,57.14022088252031,2363814.302950832
14177.795869059753,11,industrial,suburban,slab,concrete,flat,0,0,premium,clay,51.7730945318202,4709773.796099943
21884.936915928047,1,infrastructure,urban,basement,brick,flat,0,0,premium,rocky,2.9934180218033624,5952251.417964702
49028.25267663816,7,commercial,urban,slab,steel,flat,1,1,luxury,loamy,58.246462679151676,31626557.189000003
3841.376060849186,8,residential,urban,basement,brick,hip,1,1,standard,sandy,70.92138633046741,960923.0412035233
26175.699221839455,10,infrastructure,suburban,basement,brick,hip,1,0,standard,clay,24.599966817095165,5186372.04681253
9378.551759604417,5,industrial,urban,crawl_space,wood,gable,1,1,economy,sandy,10.68686597550419,1288801.5196017043
48548.48899778233,9,infrastructure,suburban,pile,brick,flat,1,0,standard,sandy,21.16444562248555,8836006.950686153
6108.523484009478,1,residential,rural,pile,glass,gable,0,0,economy,rocky,63.64128615773994,445563.31083164946
20478.249616898767,2,industrial,urban,slab,steel,mansard,1,0,economy,clay,46.8792771769709,3064833.787668598
37025.30674931301,19,residential,suburban,basement,glass,gable,1,0,premium,sandy,86.53047284828054,19415750.637624852
35375.44418735854,14,infrastructure,suburban,crawl_space,glass,gable,0,1,standard,rocky,28.49884186189452,9477022.193020241
21425.067526249648,10,industrial,suburban,pile,concrete,mansard,0,0,luxury,clay,36.50979193882532,10558600.82198132
17652.94631365955,9,residential,suburban,crawl_space,wood,mansard,0,1,economy,sandy,52.805012226072854,1895553.8977746065
20181.812738367094,10,infrastructure,urban,crawl_space,glass,gable,0,1,economy,loamy,46.001684867900636,4022359.3334878753
13581.675026352645,6,residential,urban,basement,concrete,mansard,0,0,luxury,rocky,54.776128988273655,7833459.0391103225
10663.98046598659,17,commercial,urban,slab,steel,gable,0,0,standard,sandy,31.208834074068704,3647936.3081220607
24410.465029165054,6,infrastructure,suburban,basement,steel,hip,1,0,luxury,sandy,16.667107634504895,12204691.979948636
13792.420925346561,4,industrial,rural,pile,concrete,hip,0,1,standard,clay,80.33156490423752,1608909.8729907828
14729.35241241388,3,industrial,suburban,pile,glass,gable,0,0,standard,loamy,3.9295255581213717,2626596.1391344303
33009.42514199058,19,commercial,rural,crawl_space,glass,mansard,0,1,standard,rocky,36.970537749170475,7815179.20884449
48442.59791914466,18,residential,urban,basement,wood,mansard,1,0,standard,clay,8.740188095081658,13289664.011306189
30380.041427689066,4,residential,suburban,basement,wood,hip,1,1,standard,sandy,73.63284263050492,4625762.00847866
4310.483619715831,8,industrial,suburban,crawl_space,steel,hip,0,1,standard,rocky,36.5513144601599,815341.8028131962
4241.388885776316,17,residential,urban,slab,wood,mansard,0,1,economy,sandy,3.004970292369702,681866.6191297121
47595.449431855515,5,infrastructure,suburban,crawl_space,concrete,mansard,0,1,premium,sandy,7.587535977331417,11201182.788335567
15215.894120213015,13,infrastructure,rural,crawl_space,steel,mansard,1,1,economy,loamy,19.859861578391367,2182240.411593312
5057.315811082534,1,industrial,rural,pile,glass,mansard,1,1,economy,sandy,78.69155321362513,441563.01146655175
30152.707063943886,13,infrastructure,rural,basement,steel,gable,1,1,luxury,rocky,79.9188405082352,14111694.13007016
31370.61452536817,4,industrial,suburban,pile,brick,mansard,0,1,premium,sandy,99.66125552840315,7382589.093308529
32600.988595875064,14,residential,suburban,crawl_space,steel,hip,0,1,premium,rocky,24.09232838169011,13019775.716252582
13736.400378948294,3,residential,rural,basement,wood,hip,0,0,premium,loamy,6.043705302360558,2212285.6223267354
1247.9788686165143,5,residential,suburban,crawl_space,concrete,flat,1,0,standard,sandy,28.31308276937845,234056.4369021353
48268.260787996354,7,commercial,rural,crawl_space,glass,mansard,0,0,standard,clay,17.881999748448596,7942033.551264543
12919.205761709572,1,industrial,urban,slab,glass,gable,1,1,standard,rocky,71.03879989153981,2907680.094070559
33963.3012586011,12,infrastructure,rural,pile,wood,flat,1,0,economy,sandy,96.9240387773468,3703383.879118806
35478.17855899612,11,residential,urban,pile,wood,flat,1,1,premium,clay,27.302502680833097,13369237.857368352
30695.367145434542,8,commercial,urban,crawl_space,wood,gable,0,0,premium,rocky,32.86330827811689,9246779.102070218
15988.916013575586,6,infrastructure,urban,slab,brick,flat,0,0,economy,clay,35.11161718503614,2071095.1862773832
13919.264561321255,2,infrastructure,rural,crawl_space,concrete,flat,1,0,standard,sandy,85.69537581006843,1923767.243184097
30084.579993783806,19,infrastructure,rural,crawl_space,brick,hip,1,0,luxury,loamy,57.801884073591324,15948334.937498922
43371.73386377873,14,residential,suburban,crawl_space,wood,flat,0,1,premium,loamy,97.39763961037055,12239093.417243196
47363.31958170808,1,infrastructure,suburban,slab,concrete,gable,1,0,economy,clay,62.71621744785693,4436832.217478702
5742.337317986003,10,industrial,urban,basement,wood,mansard,0,0,standard,sandy,70.58822039082193,1318127.265835846
8164.016323587132,16,commercial,rural,slab,concrete,mansard,0,1,economy,sandy,8.91672042184859,923558.7094200389
47264.44480976244,4,infrastructure,suburban,crawl_space,glass,mansard,0,0,luxury,rocky,95.168035624424,21558524.98165038
36958.49380257223,11,infrastructure,suburban,basement,brick,hip,1,0,luxury,sandy,62.805649074513305,17348079.448137436
44208.19432907377,16,industrial,suburban,crawl_space,wood,hip,0,1,standard,loamy,52.01806600696012,8350205.629950829
10530.315389699486,1,infrastructure,rural,slab,wood,hip,0,0,economy,sandy,38.74037840695285,634764.648616666
29585.50061991539,16,residential,suburban,slab,steel,gable,0,0,standard,rocky,7.705001242247667,8084229.596106886
35206.40992366494,19,residential,urban,basement,glass,mansard,0,0,economy,rocky,13.334700517036957,8652406.857058574
34165.538329625146,9,residential,rural,slab,wood,gable,1,0,economy,sandy,1.1695196926140294,3089393.8075729865
20703.508697901558,9,infrastructure,suburban,crawl_space,brick,gable,0,0,luxury,sandy,99.86924846668508,9708951.09889414
1262.0471387197695,9,commercial,suburban,basement,glass,flat,1,0,economy,rocky,78.62896224242424,175843.73266777594
29354.839811811024,17,commercial,rural,pile,wood,mansard,1,0,economy,rocky,79.74519440782282,3557742.6779058734
13028.526189390634,12,infrastructure,suburban,crawl_space,brick,flat,1,0,luxury,clay,73.00902381384468,6448143.999258866
22787.585184073072,13,commercial,suburban,pile,steel,hip,1,0,premium,loamy,48.41060420895753,8623512.042412637
47900.260246648955,8,commercial,urban,basement,steel,hip,0,0,premium,loamy,8.819719211559018,19442901.40423998
20252.248223300518,16,infrastructure,rural,basement,brick,gable,0,0,premium,clay,7.226904139913881,5906851.080557315
42070.17952988912,18,residential,suburban,crawl_space,glass,gable,0,0,premium,clay,91.63742369855879,20471950.488749534
9832.75998458793,1,infrastructure,rural,slab,brick,flat,0,1,economy,loamy,0.03144519538466062,635497.8817399003
33786.794652238925,1,residential,rural,crawl_space,brick,flat,0,1,premium,rocky,69.9102858920885,5173084.961277909
48861.844244727705,12,residential,urban,slab,steel,gable,0,1,premium,loamy,62.857841552960814,21389582.86456804
5543.708493210372,6,commercial,urban,slab,steel,mansard,1,1,economy,rocky,50.12253451433124,890628.6609860348
911.8371402460045,9,commercial,rural,crawl_space,steel,gable,1,1,premium,loamy,97.49505870371958,252707.8373113016
21962.34823531441,5,residential,urban,basement,wood,mansard,0,1,premium,rocky,19.812835496199334,5951756.516799958
5084.961411042676,16,residential,urban,crawl_space,wood,flat,0,0,standard,loamy,78.5286450874341,1240932.5957104892
37545.025308973454,18,commercial,suburban,pile,concrete,hip,0,0,premium,clay,67.4839191716105,14722614.198449623
45770.15886050367,17,industrial,urban,basement,wood,hip,0,0,standard,sandy,97.44317972311522,11577837.137311
21984.03814908356,18,residential,urban,slab,glass,flat,1,0,premium,sandy,93.40718261923627,14362205.32550492
13306.226286694327,1,residential,suburban,basement,glass,flat,0,1,economy,sandy,12.857128017681262,1378228.8286377352
22002.964290827185,19,residential,suburban,crawl_space,steel,hip,0,1,premium,rocky,30.771646411357125,9246833.046452386
36310.66698357505,8,commercial,rural,basement,brick,mansard,0,0,luxury,sandy,85.08001209548208,12469975.508624356
948.1809982283635,3,infrastructure,urban,slab,steel,flat,0,1,economy,loamy,22.86605050834324,137228.22834198337
29677.97247949251,5,residential,suburban,slab,brick,mansard,0,0,premium,sandy,37.85395476997311,7588366.564762357
30857.938401925265,8,residential,urban,basement,steel,mansard,0,1,premium,rocky,62.59638666583891,13201516.243357103
32065.568221348807,19,residential,rural,pile,steel,hip,0,1,economy,rocky,56.291392779068,4175901.010395174
12480.092959053422,18,infrastructure,urban,slab,glass,mansard,0,0,luxury,rocky,64.06065598063914,11189295.21572027
35845.609807217275,18,infrastructure,urban,pile,brick,hip,0,1,economy,loamy,71.34881644373749,7002225.373704739
5023.878573422932,1,residential,urban,slab,concrete,flat,0,1,luxury,rocky,72.87699904132823,2190625.943759873
10363.881655106641,15,residential,suburban,basement,concrete,gable,1,1,economy,loamy,73.75575968218767,1578578.925517293
43934.767309396855,18,industrial,suburban,slab,steel,gable,0,0,economy,rocky,99.16767800559539,8026061.312172968
37066.795960965035,7,infrastructure,rural,pile,steel,gable,0,1,standard,clay,35.65872716308053,5995289.183663234
1180.4049235615898,16,industrial,urban,pile,glass,gable,0,1,standard,rocky,4.418636171602031,460909.06386913266
12794.62488830511,16,residential,rural,basement,brick,gable,0,1,economy,sandy,34.886201437907204,1364700.025073778
11113.120908161645,15,residential,rural,pile,steel,gable,0,0,standard,sandy,91.15759289648476,2163804.519326561
13904.913237830142,6,residential,suburban,pile,concrete,mansard,0,0,premium,clay,8.338888564098568,3709675.5025843885
12754.208628854378,9,residential,urban,basement,brick,mansard,0,1,premium,rocky,64.69422171906784,4861119.257897986
3595.051639270864,7,commercial,urban,slab,steel,gable,0,0,premium,sandy,42.316143260452996,1484727.5983292798
23217.555571542605,14,commercial,rural,basement,brick,flat,0,0,standard,sandy,92.15728342660056,4091161.191525467
36770.30700191517,11,commercial,urban,slab,glass,flat,0,0,standard,loamy,92.85732577409865,11481580.085622715
30533.220373513104,16,industrial,suburban,slab,concrete,mansard,1,0,premium,loamy,78.52445821625993,12019826.195569796
33807.14759560495,6,infrastructure,rural,slab,brick,mansard,0,0,economy,rocky,9.852029149559316,2516305.829169879
